model_id,prompt_id,subtype_id,group_type,group_value,pair_count,flip_pairs,reverse_flip_pairs,FR_control,FR_trigger,delta_pp,p_value,n01,n10
DeepSeek-V3.2,P1,ocr_confusable,intensity,light,12,6,0,16.6667,66.6667,50.0000,0.031250,6,0
DeepSeek-V3.2,P1,ocr_confusable,intensity,medium,6,5,0,16.6667,100.0000,83.3333,0.062500,5,0
DeepSeek-V3.2,P1,ocr_confusable,source_style,chat,8,3,0,37.5000,75.0000,37.5000,0.250000,3,0
DeepSeek-V3.2,P1,ocr_confusable,source_style,doc,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P1,ocr_confusable,source_style,form,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P1,ocr_confusable,source_style,mail,4,1,0,50.0000,75.0000,25.0000,1.000000,1,0
DeepSeek-V3.2,P1,ocr_confusable,source_style,social,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
DeepSeek-V3.2,P1,ocr_confusable,target_field,amount,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
DeepSeek-V3.2,P1,ocr_confusable,target_field,company,13,9,0,30.7692,100.0000,69.2308,0.003906,9,0
DeepSeek-V3.2,P1,ocr_confusable,target_field,date,7,1,0,14.2857,28.5714,14.2857,1.000000,1,0
DeepSeek-V3.2,P1,simp_trad,composition,single,48,23,1,33.3333,79.1667,45.8333,0.000003,23,1
DeepSeek-V3.2,P1,simp_trad,domain,announcement,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
DeepSeek-V3.2,P1,simp_trad,domain,customer_service,8,1,1,75.0000,75.0000,0.0000,1.000000,1,1
DeepSeek-V3.2,P1,simp_trad,domain,email,8,2,0,37.5000,62.5000,25.0000,0.500000,2,0
DeepSeek-V3.2,P1,simp_trad,domain,form_ocr,8,4,0,25.0000,75.0000,50.0000,0.125000,4,0
DeepSeek-V3.2,P1,simp_trad,domain,im_chat,8,4,0,50.0000,100.0000,50.0000,0.125000,4,0
DeepSeek-V3.2,P1,simp_trad,domain,social_media,8,5,0,12.5000,75.0000,62.5000,0.062500,5,0
DeepSeek-V3.2,P1,simp_trad,intensity,hard,9,0,0,33.3333,33.3333,0.0000,1.000000,0,0
DeepSeek-V3.2,P1,simp_trad,intensity,light,26,17,1,23.0769,84.6154,61.5385,0.000145,17,1
DeepSeek-V3.2,P1,simp_trad,intensity,medium,13,6,0,53.8462,100.0000,46.1538,0.031250,6,0
DeepSeek-V3.2,P1,simp_trad,source_style,chat,16,5,1,62.5000,87.5000,25.0000,0.218750,5,1
DeepSeek-V3.2,P1,simp_trad,source_style,doc,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
DeepSeek-V3.2,P1,simp_trad,source_style,form,8,4,0,25.0000,75.0000,50.0000,0.125000,4,0
DeepSeek-V3.2,P1,simp_trad,source_style,mail,8,2,0,37.5000,62.5000,25.0000,0.500000,2,0
DeepSeek-V3.2,P1,simp_trad,source_style,social,8,5,0,12.5000,75.0000,62.5000,0.062500,5,0
DeepSeek-V3.2,P1,simp_trad,target_field,amount,6,0,0,16.6667,16.6667,0.0000,1.000000,0,0
DeepSeek-V3.2,P1,simp_trad,target_field,company,36,21,1,33.3333,88.8889,55.5556,0.000011,21,1
DeepSeek-V3.2,P1,simp_trad,target_field,date,6,2,0,50.0000,83.3333,33.3333,0.500000,2,0
DeepSeek-V3.2,P2,full_half_width,composition,single,24,1,0,25.0000,29.1667,4.1667,1.000000,1,0
DeepSeek-V3.2,P2,full_half_width,domain,announcement,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,full_half_width,domain,customer_service,4,0,0,75.0000,75.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,full_half_width,domain,email,4,1,0,0.0000,25.0000,25.0000,1.000000,1,0
DeepSeek-V3.2,P2,full_half_width,domain,form_ocr,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,full_half_width,domain,im_chat,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,full_half_width,domain,social_media,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,full_half_width,intensity,hard,3,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,full_half_width,intensity,light,13,1,0,30.7692,38.4615,7.6923,1.000000,1,0
DeepSeek-V3.2,P2,full_half_width,intensity,medium,8,0,0,25.0000,25.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,full_half_width,source_style,chat,8,0,0,50.0000,50.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,full_half_width,source_style,doc,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,full_half_width,source_style,form,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,full_half_width,source_style,mail,4,1,0,0.0000,25.0000,25.0000,1.000000,1,0
DeepSeek-V3.2,P2,full_half_width,source_style,social,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,full_half_width,target_field,amount,10,0,0,10.0000,10.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,full_half_width,target_field,company,4,1,0,25.0000,50.0000,25.0000,1.000000,1,0
DeepSeek-V3.2,P2,full_half_width,target_field,date,10,0,0,40.0000,40.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,ocr_confusable,composition,single,24,18,0,20.8333,95.8333,75.0000,0.000008,18,0
DeepSeek-V3.2,P2,ocr_confusable,domain,announcement,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P2,ocr_confusable,domain,customer_service,4,3,0,25.0000,100.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P2,ocr_confusable,domain,email,4,3,0,25.0000,100.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P2,ocr_confusable,domain,form_ocr,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
DeepSeek-V3.2,P2,ocr_confusable,domain,im_chat,4,2,0,50.0000,100.0000,50.0000,0.500000,2,0
DeepSeek-V3.2,P2,ocr_confusable,domain,social_media,4,3,0,25.0000,100.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P2,ocr_confusable,intensity,hard,6,5,0,16.6667,100.0000,83.3333,0.062500,5,0
DeepSeek-V3.2,P2,ocr_confusable,intensity,light,12,8,0,25.0000,91.6667,66.6667,0.007812,8,0
DeepSeek-V3.2,P2,ocr_confusable,intensity,medium,6,5,0,16.6667,100.0000,83.3333,0.062500,5,0
DeepSeek-V3.2,P2,ocr_confusable,source_style,chat,8,5,0,37.5000,100.0000,62.5000,0.062500,5,0
DeepSeek-V3.2,P2,ocr_confusable,source_style,doc,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P2,ocr_confusable,source_style,form,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
DeepSeek-V3.2,P2,ocr_confusable,source_style,mail,4,3,0,25.0000,100.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P2,ocr_confusable,source_style,social,4,3,0,25.0000,100.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P2,ocr_confusable,target_field,amount,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
DeepSeek-V3.2,P2,ocr_confusable,target_field,company,13,9,0,30.7692,100.0000,69.2308,0.003906,9,0
DeepSeek-V3.2,P2,ocr_confusable,target_field,date,7,5,0,14.2857,85.7143,71.4286,0.062500,5,0
DeepSeek-V3.2,P2,simp_trad,composition,single,48,25,0,27.0833,79.1667,52.0833,0.000000,25,0
DeepSeek-V3.2,P2,simp_trad,domain,announcement,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
DeepSeek-V3.2,P2,simp_trad,domain,customer_service,8,1,0,62.5000,75.0000,12.5000,1.000000,1,0
DeepSeek-V3.2,P2,simp_trad,domain,email,8,3,0,25.0000,62.5000,37.5000,0.250000,3,0
DeepSeek-V3.2,P2,simp_trad,domain,form_ocr,8,4,0,25.0000,75.0000,50.0000,0.125000,4,0
DeepSeek-V3.2,P2,simp_trad,domain,im_chat,8,5,0,37.5000,100.0000,62.5000,0.062500,5,0
DeepSeek-V3.2,P2,simp_trad,domain,social_media,8,5,0,12.5000,75.0000,62.5000,0.062500,5,0
DeepSeek-V3.2,P2,simp_trad,intensity,hard,9,0,0,33.3333,33.3333,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,simp_trad,intensity,light,26,17,0,19.2308,84.6154,65.3846,0.000015,17,0
DeepSeek-V3.2,P2,simp_trad,intensity,medium,13,8,0,38.4615,100.0000,61.5385,0.007812,8,0
DeepSeek-V3.2,P2,simp_trad,source_style,chat,16,6,0,50.0000,87.5000,37.5000,0.031250,6,0
DeepSeek-V3.2,P2,simp_trad,source_style,doc,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
DeepSeek-V3.2,P2,simp_trad,source_style,form,8,4,0,25.0000,75.0000,50.0000,0.125000,4,0
DeepSeek-V3.2,P2,simp_trad,source_style,mail,8,3,0,25.0000,62.5000,37.5000,0.250000,3,0
DeepSeek-V3.2,P2,simp_trad,source_style,social,8,5,0,12.5000,75.0000,62.5000,0.062500,5,0
DeepSeek-V3.2,P2,simp_trad,target_field,amount,6,0,0,16.6667,16.6667,0.0000,1.000000,0,0
DeepSeek-V3.2,P2,simp_trad,target_field,company,36,22,0,27.7778,88.8889,61.1111,0.000000,22,0
DeepSeek-V3.2,P2,simp_trad,target_field,date,6,3,0,33.3333,83.3333,50.0000,0.250000,3,0
DeepSeek-V3.2,P3,full_half_width,composition,single,24,1,0,25.0000,29.1667,4.1667,1.000000,1,0
DeepSeek-V3.2,P3,full_half_width,domain,announcement,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,domain,customer_service,4,1,0,75.0000,100.0000,25.0000,1.000000,1,0
DeepSeek-V3.2,P3,full_half_width,domain,email,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,domain,form_ocr,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,domain,im_chat,4,0,0,50.0000,50.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,domain,social_media,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,intensity,hard,3,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,intensity,light,13,0,0,38.4615,38.4615,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,intensity,medium,8,1,0,12.5000,25.0000,12.5000,1.000000,1,0
DeepSeek-V3.2,P3,full_half_width,source_style,chat,8,1,0,62.5000,75.0000,12.5000,1.000000,1,0
DeepSeek-V3.2,P3,full_half_width,source_style,doc,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,source_style,form,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,source_style,mail,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,source_style,social,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,target_field,amount,10,0,0,30.0000,30.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,target_field,company,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,full_half_width,target_field,date,10,1,0,20.0000,30.0000,10.0000,1.000000,1,0
DeepSeek-V3.2,P3,ocr_confusable,composition,single,24,12,0,25.0000,75.0000,50.0000,0.000488,12,0
DeepSeek-V3.2,P3,ocr_confusable,domain,announcement,4,2,0,0.0000,50.0000,50.0000,0.500000,2,0
DeepSeek-V3.2,P3,ocr_confusable,domain,customer_service,4,0,0,50.0000,50.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,ocr_confusable,domain,email,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P3,ocr_confusable,domain,form_ocr,4,2,0,25.0000,75.0000,50.0000,0.500000,2,0
DeepSeek-V3.2,P3,ocr_confusable,domain,im_chat,4,1,0,75.0000,100.0000,25.0000,1.000000,1,0
DeepSeek-V3.2,P3,ocr_confusable,domain,social_media,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
DeepSeek-V3.2,P3,ocr_confusable,intensity,hard,6,4,0,16.6667,83.3333,66.6667,0.125000,4,0
DeepSeek-V3.2,P3,ocr_confusable,intensity,light,12,6,0,8.3333,58.3333,50.0000,0.031250,6,0
DeepSeek-V3.2,P3,ocr_confusable,intensity,medium,6,2,0,66.6667,100.0000,33.3333,0.500000,2,0
DeepSeek-V3.2,P3,ocr_confusable,source_style,chat,8,1,0,62.5000,75.0000,12.5000,1.000000,1,0
DeepSeek-V3.2,P3,ocr_confusable,source_style,doc,4,2,0,0.0000,50.0000,50.0000,0.500000,2,0
DeepSeek-V3.2,P3,ocr_confusable,source_style,form,4,2,0,25.0000,75.0000,50.0000,0.500000,2,0
DeepSeek-V3.2,P3,ocr_confusable,source_style,mail,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P3,ocr_confusable,source_style,social,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
DeepSeek-V3.2,P3,ocr_confusable,target_field,amount,4,2,0,50.0000,100.0000,50.0000,0.500000,2,0
DeepSeek-V3.2,P3,ocr_confusable,target_field,company,13,9,0,23.0769,92.3077,69.2308,0.003906,9,0
DeepSeek-V3.2,P3,ocr_confusable,target_field,date,7,1,0,14.2857,28.5714,14.2857,1.000000,1,0
DeepSeek-V3.2,P3,simp_trad,composition,single,48,27,1,31.2500,85.4167,54.1667,0.000000,27,1
DeepSeek-V3.2,P3,simp_trad,domain,announcement,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
DeepSeek-V3.2,P3,simp_trad,domain,customer_service,8,3,0,62.5000,100.0000,37.5000,0.250000,3,0
DeepSeek-V3.2,P3,simp_trad,domain,email,8,5,0,0.0000,62.5000,62.5000,0.062500,5,0
DeepSeek-V3.2,P3,simp_trad,domain,form_ocr,8,3,1,50.0000,75.0000,25.0000,0.625000,3,1
DeepSeek-V3.2,P3,simp_trad,domain,im_chat,8,3,0,62.5000,100.0000,37.5000,0.250000,3,0
DeepSeek-V3.2,P3,simp_trad,domain,social_media,8,6,0,12.5000,87.5000,75.0000,0.031250,6,0
DeepSeek-V3.2,P3,simp_trad,intensity,hard,9,1,0,33.3333,44.4444,11.1111,1.000000,1,0
DeepSeek-V3.2,P3,simp_trad,intensity,light,26,17,1,30.7692,92.3077,61.5385,0.000145,17,1
DeepSeek-V3.2,P3,simp_trad,intensity,medium,13,9,0,30.7692,100.0000,69.2308,0.003906,9,0
DeepSeek-V3.2,P3,simp_trad,source_style,chat,16,6,0,62.5000,100.0000,37.5000,0.031250,6,0
DeepSeek-V3.2,P3,simp_trad,source_style,doc,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
DeepSeek-V3.2,P3,simp_trad,source_style,form,8,3,1,50.0000,75.0000,25.0000,0.625000,3,1
DeepSeek-V3.2,P3,simp_trad,source_style,mail,8,5,0,0.0000,62.5000,62.5000,0.062500,5,0
DeepSeek-V3.2,P3,simp_trad,source_style,social,8,6,0,12.5000,87.5000,75.0000,0.031250,6,0
DeepSeek-V3.2,P3,simp_trad,target_field,amount,6,0,0,16.6667,16.6667,0.0000,1.000000,0,0
DeepSeek-V3.2,P3,simp_trad,target_field,company,36,24,1,30.5556,94.4444,63.8889,0.000002,24,1
DeepSeek-V3.2,P3,simp_trad,target_field,date,6,3,0,50.0000,100.0000,50.0000,0.250000,3,0
DeepSeek-V3.2,P4,full_half_width,composition,single,24,2,2,29.1667,29.1667,0.0000,1.000000,2,2
DeepSeek-V3.2,P4,full_half_width,domain,announcement,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P4,full_half_width,domain,customer_service,4,0,0,75.0000,75.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P4,full_half_width,domain,email,4,1,0,0.0000,25.0000,25.0000,1.000000,1,0
DeepSeek-V3.2,P4,full_half_width,domain,form_ocr,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P4,full_half_width,domain,im_chat,4,0,1,50.0000,25.0000,-25.0000,1.000000,0,1
DeepSeek-V3.2,P4,full_half_width,domain,social_media,4,1,1,25.0000,25.0000,0.0000,1.000000,1,1
DeepSeek-V3.2,P4,full_half_width,intensity,hard,3,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P4,full_half_width,intensity,light,13,2,2,38.4615,38.4615,0.0000,1.000000,2,2
DeepSeek-V3.2,P4,full_half_width,intensity,medium,8,0,0,25.0000,25.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P4,full_half_width,source_style,chat,8,0,1,62.5000,50.0000,-12.5000,1.000000,0,1
DeepSeek-V3.2,P4,full_half_width,source_style,doc,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P4,full_half_width,source_style,form,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
DeepSeek-V3.2,P4,full_half_width,source_style,mail,4,1,0,0.0000,25.0000,25.0000,1.000000,1,0
DeepSeek-V3.2,P4,full_half_width,source_style,social,4,1,1,25.0000,25.0000,0.0000,1.000000,1,1
DeepSeek-V3.2,P4,full_half_width,target_field,amount,10,0,1,20.0000,10.0000,-10.0000,1.000000,0,1
DeepSeek-V3.2,P4,full_half_width,target_field,company,4,1,0,25.0000,50.0000,25.0000,1.000000,1,0
DeepSeek-V3.2,P4,full_half_width,target_field,date,10,1,1,40.0000,40.0000,0.0000,1.000000,1,1
DeepSeek-V3.2,P4,ocr_confusable,composition,single,24,15,0,20.8333,83.3333,62.5000,0.000061,15,0
DeepSeek-V3.2,P4,ocr_confusable,domain,announcement,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P4,ocr_confusable,domain,customer_service,4,1,0,25.0000,50.0000,25.0000,1.000000,1,0
DeepSeek-V3.2,P4,ocr_confusable,domain,email,4,2,0,50.0000,100.0000,50.0000,0.500000,2,0
DeepSeek-V3.2,P4,ocr_confusable,domain,form_ocr,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P4,ocr_confusable,domain,im_chat,4,2,0,50.0000,100.0000,50.0000,0.500000,2,0
DeepSeek-V3.2,P4,ocr_confusable,domain,social_media,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
DeepSeek-V3.2,P4,ocr_confusable,intensity,hard,6,3,0,33.3333,83.3333,50.0000,0.250000,3,0
DeepSeek-V3.2,P4,ocr_confusable,intensity,light,12,7,0,16.6667,75.0000,58.3333,0.015625,7,0
DeepSeek-V3.2,P4,ocr_confusable,intensity,medium,6,5,0,16.6667,100.0000,83.3333,0.062500,5,0
DeepSeek-V3.2,P4,ocr_confusable,source_style,chat,8,3,0,37.5000,75.0000,37.5000,0.250000,3,0
DeepSeek-V3.2,P4,ocr_confusable,source_style,doc,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P4,ocr_confusable,source_style,form,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
DeepSeek-V3.2,P4,ocr_confusable,source_style,mail,4,2,0,50.0000,100.0000,50.0000,0.500000,2,0
DeepSeek-V3.2,P4,ocr_confusable,source_style,social,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
DeepSeek-V3.2,P4,ocr_confusable,target_field,amount,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
DeepSeek-V3.2,P4,ocr_confusable,target_field,company,13,8,0,30.7692,92.3077,61.5385,0.007812,8,0
DeepSeek-V3.2,P4,ocr_confusable,target_field,date,7,3,0,14.2857,57.1429,42.8571,0.250000,3,0
DeepSeek-V3.2,P4,simp_trad,composition,single,48,24,0,29.1667,79.1667,50.0000,0.000000,24,0
DeepSeek-V3.2,P4,simp_trad,domain,announcement,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
DeepSeek-V3.2,P4,simp_trad,domain,customer_service,8,1,0,62.5000,75.0000,12.5000,1.000000,1,0
DeepSeek-V3.2,P4,simp_trad,domain,email,8,2,0,37.5000,62.5000,25.0000,0.500000,2,0
DeepSeek-V3.2,P4,simp_trad,domain,form_ocr,8,5,0,12.5000,75.0000,62.5000,0.062500,5,0
DeepSeek-V3.2,P4,simp_trad,domain,im_chat,8,4,0,50.0000,100.0000,50.0000,0.125000,4,0
DeepSeek-V3.2,P4,simp_trad,domain,social_media,8,5,0,12.5000,75.0000,62.5000,0.062500,5,0
DeepSeek-V3.2,P4,simp_trad,intensity,hard,9,0,0,33.3333,33.3333,0.0000,1.000000,0,0
DeepSeek-V3.2,P4,simp_trad,intensity,light,26,18,0,15.3846,84.6154,69.2308,0.000008,18,0
DeepSeek-V3.2,P4,simp_trad,intensity,medium,13,6,0,53.8462,100.0000,46.1538,0.031250,6,0
DeepSeek-V3.2,P4,simp_trad,source_style,chat,16,5,0,56.2500,87.5000,31.2500,0.062500,5,0
DeepSeek-V3.2,P4,simp_trad,source_style,doc,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
DeepSeek-V3.2,P4,simp_trad,source_style,form,8,5,0,12.5000,75.0000,62.5000,0.062500,5,0
DeepSeek-V3.2,P4,simp_trad,source_style,mail,8,2,0,37.5000,62.5000,25.0000,0.500000,2,0
DeepSeek-V3.2,P4,simp_trad,source_style,social,8,5,0,12.5000,75.0000,62.5000,0.062500,5,0
DeepSeek-V3.2,P4,simp_trad,target_field,amount,6,0,0,16.6667,16.6667,0.0000,1.000000,0,0
DeepSeek-V3.2,P4,simp_trad,target_field,company,36,22,0,27.7778,88.8889,61.1111,0.000000,22,0
DeepSeek-V3.2,P4,simp_trad,target_field,date,6,2,0,50.0000,83.3333,33.3333,0.500000,2,0
GLM-4.6,P1,full_half_width,composition,single,24,1,0,16.6667,20.8333,4.1667,1.000000,1,0
GLM-4.6,P1,full_half_width,domain,announcement,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
GLM-4.6,P1,full_half_width,domain,customer_service,4,0,0,75.0000,75.0000,0.0000,1.000000,0,0
GLM-4.6,P1,full_half_width,domain,email,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
GLM-4.6,P1,full_half_width,domain,form_ocr,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
GLM-4.6,P1,full_half_width,domain,im_chat,4,1,0,25.0000,50.0000,25.0000,1.000000,1,0
GLM-4.6,P1,full_half_width,domain,social_media,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
GLM-4.6,P1,full_half_width,intensity,hard,3,0,0,0.0000,0.0000,0.0000,1.000000,0,0
GLM-4.6,P1,full_half_width,intensity,light,13,0,0,23.0769,23.0769,0.0000,1.000000,0,0
GLM-4.6,P1,full_half_width,intensity,medium,8,1,0,12.5000,25.0000,12.5000,1.000000,1,0
GLM-4.6,P1,full_half_width,source_style,chat,8,1,0,50.0000,62.5000,12.5000,1.000000,1,0
GLM-4.6,P1,full_half_width,source_style,doc,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
GLM-4.6,P1,full_half_width,source_style,form,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
GLM-4.6,P1,full_half_width,source_style,mail,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
GLM-4.6,P1,full_half_width,source_style,social,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
GLM-4.6,P1,full_half_width,target_field,amount,10,0,0,10.0000,10.0000,0.0000,1.000000,0,0
GLM-4.6,P1,full_half_width,target_field,company,4,1,0,25.0000,50.0000,25.0000,1.000000,1,0
GLM-4.6,P1,full_half_width,target_field,date,10,0,0,20.0000,20.0000,0.0000,1.000000,0,0
GLM-4.6,P1,ocr_confusable,composition,single,24,15,0,12.5000,75.0000,62.5000,0.000061,15,0
GLM-4.6,P1,ocr_confusable,domain,announcement,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
GLM-4.6,P1,ocr_confusable,domain,customer_service,4,1,0,25.0000,50.0000,25.0000,1.000000,1,0
GLM-4.6,P1,ocr_confusable,domain,email,4,2,0,25.0000,75.0000,50.0000,0.500000,2,0
